gutenberg_author_id,gutenberg_id,title,author,language,gutenberg_bookshelf,rights,has_text,birthdate,deathdate
9555,28705,The God in the Box,"Wright, Sewell Peaslee",en,Science Fiction/Astounding Stories,Public domain in the USA.,TRUE,1897,1970
9555,29309,The Death-Traps of FX-31,"Wright, Sewell Peaslee",en,Science Fiction/Astounding Stories,Public domain in the USA.,TRUE,1897,1970
9555,29353,Vampires of Space,"Wright, Sewell Peaslee",en,Science Fiction/Astounding Stories,Public domain in the USA.,TRUE,1897,1970
9555,29293,Priestess of the Flame,"Wright, Sewell Peaslee",en,Science Fiction/Astounding Stories,Public domain in the USA.,TRUE,1897,1970
9555,29118,The Terror from the Depths,"Wright, Sewell Peaslee",en,Science Fiction/Astounding Stories,Public domain in the USA.,TRUE,1897,1970
9567,20856,Ten From Infinity,"Fairman, Paul W.",en,Science Fiction,Public domain in the USA.,TRUE,1909,1977
9567,32162,The Beasts in the Void,"Fairman, Paul W.",en,Science Fiction,Public domain in the USA.,TRUE,1909,1977
9567,32705,Deadly City,"Fairman, Paul W.",en,Science Fiction,Public domain in the USA.,TRUE,1909,1977
9567,32953,Quest of the Golden Ape,"Fairman, Paul W.",en,Science Fiction,Public domain in the USA.,TRUE,1909,1977
9580,20869,The Skylark of Space,"Garby, Lee Hawkins",en,Science Fiction,Public domain in the USA.,TRUE,1892,1953
9812,30240,The Big Trip Up Yonder,"Vonnegut, Kurt",en,Science Fiction,Public domain in the USA.,TRUE,1922,2007
9812,21279,2 B R 0 2 B,"Vonnegut, Kurt",en,Science Fiction,Public domain in the USA.,TRUE,1922,2007
24772,21541,"Quiet, Please","Scott, Kevin",en,Science Fiction,Public domain in the USA.,TRUE,NA,NA
24789,26761,Cerebrum,"Teichner, Albert",en,Science Fiction,Public domain in the USA.,TRUE,NA,NA
24789,21568,Sweet Their Blood and Sticky,"Teichner, Albert",en,Science Fiction,Public domain in the USA.,TRUE,NA,NA
24789,24955,Man Made,"Teichner, Albert",en,Science Fiction,Public domain in the USA.,TRUE,NA,NA
24795,21582,The Mightiest Man,"Fahy, Patrick",en,Science Fiction,Public domain in the USA.,TRUE,NA,NA
24795,51498,Bad Memory,"Fahy, Patrick",en,Science Fiction,Public domain in the USA.,TRUE,NA,NA
24817,26782,It Could Be Anything,"Laumer, Keith",en,Science Fiction,Public domain in the USA.,TRUE,1925,1993
24817,21627,Gambler's World,"Laumer, Keith",en,Science Fiction,Public domain in the USA.,TRUE,1925,1993
24817,51258,A Bad Day for Vermin,"Laumer, Keith",en,Science Fiction,Public domain in the USA.,TRUE,1925,1993
24817,51781,The King of the City,"Laumer, Keith",en,Science Fiction,Public domain in the USA.,TRUE,1925,1993
24817,23028,Greylorn,"Laumer, Keith",en,Science Fiction,Public domain in the USA.,TRUE,1925,1993
24817,51509,Doorstep,"Laumer, Keith",en,Science Fiction,Public domain in the USA.,TRUE,1925,1993
24817,51712,A Trace of Memory,"Laumer, Keith",en,Science Fiction,Public domain in the USA.,TRUE,1925,1993
24817,51267,End as a Hero,"Laumer, Keith",en,Science Fiction,Public domain in the USA.,TRUE,1925,1993
24817,21782,The Yillian Way,"Laumer, Keith",en,Science Fiction,Public domain in the USA.,TRUE,1925,1993
24957,30493,Lion Loose,"Schmitz, James H.",en,Science Fiction,Public domain in the USA.,TRUE,1911,1981
24957,24395,The Winds of Time,"Schmitz, James H.",en,Science Fiction,Public domain in the USA.,TRUE,1911,1981
24957,21510,Legacy,"Schmitz, James H.",en,Science Fiction,Public domain in the USA.,TRUE,1911,1981
24957,30764,Ham Sandwich,"Schmitz, James H.",en,Science Fiction,Public domain in the USA.,TRUE,1911,1981
24957,30398,The Other Likeness,"Schmitz, James H.",en,Science Fiction,Public domain in the USA.,TRUE,1911,1981
24957,30728,Oneness,"Schmitz, James H.",en,Science Fiction,Public domain in the USA.,TRUE,1911,1981
24957,21897,An Incident on Route 12,"Schmitz, James H.",en,Science Fiction,Public domain in the USA.,TRUE,1911,1981
24957,30458,Novice,"Schmitz, James H.",en,Science Fiction,Public domain in the USA.,TRUE,1911,1981
24957,24558,Watch the Sky,"Schmitz, James H.",en,Science Fiction,Public domain in the USA.,TRUE,1911,1981
24957,26292,The Star Hyacinths,"Schmitz, James H.",en,Science Fiction,Public domain in the USA.,TRUE,1911,1981
24957,30140,Gone Fishing,"Schmitz, James H.",en,Science Fiction,Public domain in the USA.,TRUE,1911,1981
25015,21988,Breaking Point,"Gunn, James E.",en,Science Fiction,Public domain in the USA.,TRUE,1923,2020
25015,49897,The Gravity Business,"Gunn, James E.",en,Science Fiction,Public domain in the USA.,TRUE,1923,2020
25110,32104,Turning Point,"Coppel, Alfred",en,Science Fiction,Public domain in the USA.,TRUE,1921,2004
25110,51363,Double Standard,"Coppel, Alfred",en,Science Fiction,Public domain in the USA.,TRUE,1921,2004
25110,31767,The Peacemaker,"Coppel, Alfred",en,Science Fiction,Public domain in the USA.,TRUE,1921,2004
25110,31287,Turnover Point,"Coppel, Alfred",en,Science Fiction,Public domain in the USA.,TRUE,1921,2004
25110,22102,The Hills of Home,"Coppel, Alfred",en,Science Fiction,Public domain in the USA.,TRUE,1921,2004
25110,32684,The Invader,"Coppel, Alfred",en,Science Fiction,Public domain in the USA.,TRUE,1921,2004
25130,29326,The Great Drought,"Meek, S. P. (Sterner St. Paul)",en,Science Fiction/Astounding Stories,Public domain in the USA.,TRUE,1894,1972
25130,22132,Giants on the Earth,"Meek, S. P. (Sterner St. Paul)",en,Science Fiction/Astounding Stories,Public domain in the USA.,TRUE,1894,1972
25130,26989,"B. C. 30,000","Meek, S. P. (Sterner St. Paul)",en,Science Fiction/Astounding Stories,Public domain in the USA.,TRUE,1894,1972
25130,29069,Poisoned Air,"Meek, S. P. (Sterner St. Paul)",en,Science Fiction/Astounding Stories,Public domain in the USA.,TRUE,1894,1972
25130,29401,The Solar Magnet,"Meek, S. P. (Sterner St. Paul)",en,Science Fiction/Astounding Stories,Public domain in the USA.,TRUE,1894,1972
25146,29408,Wanderer of Infinity,"Vincent, Harl",en,Science Fiction/Astounding Stories,Public domain in the USA.,TRUE,1893,1968
25146,28883,The Copper-Clad World,"Vincent, Harl",en,Science Fiction/Astounding Stories,Public domain in the USA.,TRUE,1893,1968
25146,22154,Creatures of Vibration,"Vincent, Harl",en,Science Fiction/Astounding Stories,Public domain in the USA.,TRUE,1893,1968
25146,29321,Vulcan's Workshop,"Vincent, Harl",en,Science Fiction/Astounding Stories,Public domain in the USA.,TRUE,1893,1968
25157,30214,The Red Hell of Jupiter,"Ernst, Paul",en,Science Fiction/Astounding Stories,Public domain in the USA.,TRUE,1899,1985
25157,22171,The Radiant Shell,"Ernst, Paul",en,Science Fiction/Astounding Stories,Public domain in the USA.,TRUE,1899,1985
25157,29771,The Planetoid of Peril,"Ernst, Paul",en,Science Fiction/Astounding Stories,Public domain in the USA.,TRUE,1899,1985
25157,27248,The Raid on the Termites,"Ernst, Paul",en,Science Fiction/Astounding Stories,Public domain in the USA.,TRUE,1899,1985
25157,32905,Mask of Death,"Ernst, Paul",en,Science Fiction,Public domain in the USA.,TRUE,1899,1985
25160,22176,The Winged Men of Orcon: A Complete Novelette,"Sparks, David R.",en,Science Fiction/Astounding Stories,Public domain in the USA.,TRUE,NA,NA
25185,28215,Empire,"Simak, Clifford D.",en,Science Fiction,Public domain in the USA.,TRUE,1904,1988
25185,22216,Project Mastodon,"Simak, Clifford D.",en,Science Fiction,Public domain in the USA.,TRUE,1904,1988
25185,32026,The World That Couldn't Be,"Simak, Clifford D.",en,Science Fiction,Public domain in the USA.,TRUE,1904,1988
25185,22218,The Street That Wasn't There,"Simak, Clifford D.",en,Science Fiction,Public domain in the USA.,TRUE,1904,1988
25185,27013,Hellhounds of the Cosmos,"Simak, Clifford D.",en,Science Fiction/Astounding Stories,Public domain in the USA.,TRUE,1904,1988
25185,51037,Second Childhood,"Simak, Clifford D.",en,Science Fiction,Public domain in the USA.,TRUE,1904,1988
25187,22218,The Street That Wasn't There,"Jacobi, Carl",en,Science Fiction,Public domain in the USA.,TRUE,1908,1997
25187,29242,Made in Tanganyika,"Jacobi, Carl",en,Science Fiction,Public domain in the USA.,TRUE,1908,1997
25187,29742,The Long Voyage,"Jacobi, Carl",en,Science Fiction,Public domain in the USA.,TRUE,1908,1997
25195,30170,Lonesome Hearts,"Winterbotham, R. R. (Russell Robert)",en,Science Fiction,Public domain in the USA.,TRUE,1904,1971
25195,22226,The Whispering Spheres,"Winterbotham, R. R. (Russell Robert)",en,Science Fiction,Public domain in the USA.,TRUE,1904,1971
25196,22227,The 4-D Doodler,"Waldeyer, Graph",en,Science Fiction,Public domain in the USA.,TRUE,NA,NA
25203,32436,Duel on Syrtis,"Anderson, Poul",en,Science Fiction,Public domain in the USA.,TRUE,1926,2001
25203,22239,Security,"Anderson, Poul",en,Science Fiction,Public domain in the USA.,TRUE,1926,2001
25203,31501,The Sensitive Man,"Anderson, Poul",en,Science Fiction,Public domain in the USA.,TRUE,1926,2001
25203,41064,The Chapter Ends,"Anderson, Poul",en,Science Fiction,Public domain in the USA.,TRUE,1926,2001
25203,51650,Innocent at Large,"Anderson, Poul",en,Science Fiction,Public domain in the USA.,TRUE,1926,2001
25203,30971,Industrial Revolution,"Anderson, Poul",en,Science Fiction,Public domain in the USA.,TRUE,1926,2001
25203,29542,The Valor of Cappen Varra,"Anderson, Poul",en,Science Fiction,Public domain in the USA.,TRUE,1926,2001
25203,37653,"Sentiment, Inc.","Anderson, Poul",en,Science Fiction,Public domain in the USA.,TRUE,1926,2001
25203,51184,Inside Earth,"Anderson, Poul",en,Science Fiction,Public domain in the USA.,TRUE,1926,2001
25246,50561,The Dark Other,"Weinbaum, Stanley G. (Stanley Grauman)",en,Science Fiction,Public domain in the USA.,TRUE,1902,1935
25246,22890,The Worlds of If,"Weinbaum, Stanley G. (Stanley Grauman)",en,Science Fiction,Public domain in the USA.,TRUE,1902,1935
25246,22301,Valley of Dreams,"Weinbaum, Stanley G. (Stanley Grauman)",en,Science Fiction,Public domain in the USA.,TRUE,1902,1935
25246,22895,The Point of View,"Weinbaum, Stanley G. (Stanley Grauman)",en,Science Fiction,Public domain in the USA.,TRUE,1902,1935
25246,22897,The Ideal,"Weinbaum, Stanley G. (Stanley Grauman)",en,Science Fiction,Public domain in the USA.,TRUE,1902,1935
25246,22893,Pygmalion's Spectacles,"Weinbaum, Stanley G. (Stanley Grauman)",en,Science Fiction,Public domain in the USA.,TRUE,1902,1935
25246,23731,A Martian Odyssey,"Weinbaum, Stanley G. (Stanley Grauman)",en,Science Fiction,Public domain in the USA.,TRUE,1902,1935
25267,23657,That Sweet Little Old Lady,"Garrett, Randall",en,Science Fiction,Public domain in the USA.,TRUE,1927,1987
25267,30308,Hanging by a Thread,"Garrett, Randall",en,Science Fiction,Public domain in the USA.,TRUE,1927,1987
25267,30742,Anything You Can Do!,"Garrett, Randall",en,Science Fiction,Public domain in the USA.,TRUE,1927,1987
25267,30832,Nor Iron Bars a Cage....,"Garrett, Randall",en,Science Fiction,Public domain in the USA.,TRUE,1927,1987
25267,25061,The Penal Cluster,"Garrett, Randall",en,Science Fiction,Public domain in the USA.,TRUE,1927,1987
25267,24135,The Measure of a Man,"Garrett, Randall",en,Science Fiction,Public domain in the USA.,TRUE,1927,1987
25267,25166,What The Left Hand Was Doing,"Garrett, Randall",en,Science Fiction,Public domain in the USA.,TRUE,1927,1987
25267,23198,With No Strings Attached,"Garrett, Randall",en,Science Fiction,Public domain in the USA.,TRUE,1927,1987
25267,30833,The Eyes Have It,"Garrett, Randall",en,Science Fiction,Public domain in the USA.,TRUE,1927,1987
25267,30583,The Asses of Balaam,"Garrett, Randall",en,Science Fiction,Public domain in the USA.,TRUE,1927,1987
25267,24444,Out Like a Light,"Garrett, Randall",en,Science Fiction,Public domain in the USA.,TRUE,1927,1987
25267,24064,Damned If You Don't,"Garrett, Randall",en,Science Fiction,Public domain in the USA.,TRUE,1927,1987
25267,25028,Heist Job on Thizar,"Garrett, Randall",en,Science Fiction,Public domain in the USA.,TRUE,1927,1987
25267,24436,Anything You Can Do ...,"Garrett, Randall",en,Science Fiction,Public domain in the USA.,TRUE,1927,1987
25267,22342,Supermind,"Garrett, Randall",en,Science Fiction,Public domain in the USA.,TRUE,1927,1987
25267,25234,Cum Grano Salis,"Garrett, Randall",en,Science Fiction,Public domain in the USA.,TRUE,1927,1987
25267,25713,The Judas Valley,"Garrett, Randall",en,Science Fiction,Public domain in the USA.,TRUE,1927,1987
25267,32088,Instant of Decision,"Garrett, Randall",en,Science Fiction,Public domain in the USA.,TRUE,1927,1987
25267,30869,Thin Edge,"Garrett, Randall",en,Science Fiction,Public domain in the USA.,TRUE,1927,1987
25267,24198,A Spaceship Named McGuire,"Garrett, Randall",en,Science Fiction,Public domain in the USA.,TRUE,1927,1987
25267,24521,In Case of Fire,"Garrett, Randall",en,Science Fiction,Public domain in the USA.,TRUE,1927,1987
25267,30816,A World by the Tale,"Garrett, Randall",en,Science Fiction,Public domain in the USA.,TRUE,1927,1987
25267,24005,"But, I Don't Think","Garrett, Randall",en,Science Fiction,Public domain in the USA.,TRUE,1927,1987
25267,23563,Viewpoint,"Garrett, Randall",en,Science Fiction,Public domain in the USA.,TRUE,1927,1987
25267,30304,Psichopath,"Garrett, Randall",en,Science Fiction,Public domain in the USA.,TRUE,1927,1987
25267,24054,Dead Giveaway,"Garrett, Randall",en,Science Fiction,Public domain in the USA.,TRUE,1927,1987
25267,30337,Fifty Per Cent Prophet,"Garrett, Randall",en,Science Fiction,Public domain in the USA.,TRUE,1927,1987
25267,23335,Unwise Child,"Garrett, Randall",en,Science Fiction,Public domain in the USA.,TRUE,1927,1987
25267,24529,The Unnecessary Man,"Garrett, Randall",en,Science Fiction,Public domain in the USA.,TRUE,1927,1987
25267,24091,Despoilers of the Golden Empire,"Garrett, Randall",en,Science Fiction,Public domain in the USA.,TRUE,1927,1987
25267,24302,The Highest Treason,"Garrett, Randall",en,Science Fiction,Public domain in the USA.,TRUE,1927,1987
25267,32347,Time Fuze,"Garrett, Randall",en,Science Fiction,Public domain in the USA.,TRUE,1927,1987
25267,24166,The Destroyers,"Garrett, Randall",en,Science Fiction,Public domain in the USA.,TRUE,1927,1987
25267,23764,The Bramble Bush,"Garrett, Randall",en,Science Fiction,Public domain in the USA.,TRUE,1927,1987
25267,25644,The Man Who Hated Mars,"Garrett, Randall",en,Science Fiction,Public domain in the USA.,TRUE,1927,1987
25267,22338,The Impossibles,"Garrett, Randall",en,Science Fiction,Public domain in the USA.,TRUE,1927,1987
25267,22332,Brain Twister,"Garrett, Randall",en,Science Fiction,Public domain in the USA.,TRUE,1927,1987
25267,23561,Anchorite,"Garrett, Randall",en,Science Fiction,Public domain in the USA.,TRUE,1927,1987
25267,30434,Occasion ... for Disaster,"Garrett, Randall",en,Science Fiction,Public domain in the USA.,TRUE,1927,1987
25267,30497,The Foreign Hand Tie,"Garrett, Randall",en,Science Fiction,Public domain in the USA.,TRUE,1927,1987
25267,22767,Pagan Passions,"Garrett, Randall",en,Science Fiction,Public domain in the USA.,TRUE,1927,1987
25267,22763,Suite Mentale,"Garrett, Randall",en,Science Fiction,Public domain in the USA.,TRUE,1927,1987
25267,24707,By Proxy,"Garrett, Randall",en,Science Fiction,Public domain in the USA.,TRUE,1927,1987
25267,26109,Hail to the Chief,"Garrett, Randall",en,Science Fiction,Public domain in the USA.,TRUE,1927,1987
25267,28643,Belly Laugh,"Garrett, Randall",en,Science Fiction,Public domain in the USA.,TRUE,1927,1987
25267,23534,...Or Your Money Back,"Garrett, Randall",en,Science Fiction,Public domain in the USA.,TRUE,1927,1987
25267,23960,...After a Few Words...,"Garrett, Randall",en,Science Fiction,Public domain in the USA.,TRUE,1927,1987
25268,30434,Occasion ... for Disaster,"Janifer, Laurence M.",en,Science Fiction,Public domain in the USA.,TRUE,1933,2002
25268,24375,Wizard,"Janifer, Laurence M.",en,Science Fiction,Public domain in the USA.,TRUE,1933,2002
25268,23889,Charley de Milo,"Janifer, Laurence M.",en,Science Fiction,Public domain in the USA.,TRUE,1933,2002
25268,28518,Mex,"Janifer, Laurence M.",en,Science Fiction,Public domain in the USA.,TRUE,1933,2002
25268,51622,Extracts from the Galactick Almanack: Music Around the Universe,"Janifer, Laurence M.",en,Science Fiction,Public domain in the USA.,TRUE,1933,2002
25268,23657,That Sweet Little Old Lady,"Janifer, Laurence M.",en,Science Fiction,Public domain in the USA.,TRUE,1933,2002
25268,24444,Out Like a Light,"Janifer, Laurence M.",en,Science Fiction,Public domain in the USA.,TRUE,1933,2002
25268,22767,Pagan Passions,"Janifer, Laurence M.",en,Science Fiction,Public domain in the USA.,TRUE,1933,2002
25268,30029,Lost in Translation,"Janifer, Laurence M.",en,Science Fiction,Public domain in the USA.,TRUE,1933,2002
25268,22338,The Impossibles,"Janifer, Laurence M.",en,Science Fiction,Public domain in the USA.,TRUE,1933,2002
25268,22342,Supermind,"Janifer, Laurence M.",en,Science Fiction,Public domain in the USA.,TRUE,1933,2002
25268,30288,Sight Gag,"Janifer, Laurence M.",en,Science Fiction,Public domain in the USA.,TRUE,1933,2002
25268,24397,Hex,"Janifer, Laurence M.",en,Science Fiction,Public domain in the USA.,TRUE,1933,2002
25268,30259,The Man Who Played to Lose,"Janifer, Laurence M.",en,Science Fiction,Public domain in the USA.,TRUE,1933,2002
25268,51855,Slave Planet,"Janifer, Laurence M.",en,Science Fiction,Public domain in the USA.,TRUE,1933,2002
25268,22332,Brain Twister,"Janifer, Laurence M.",en,Science Fiction,Public domain in the USA.,TRUE,1933,2002
25276,29994,Irresistible Weapon,"Fyfe, H. B. (Horace Bowne)",en,Science Fiction,Public domain in the USA.,TRUE,1918,1997
25276,51866,D-99: a science-fiction novel,"Fyfe, H. B. (Horace Bowne)",en,Science Fiction,Public domain in the USA.,TRUE,1918,1997
25276,32764,Manners of the Age,"Fyfe, H. B. (Horace Bowne)",en,Science Fiction,Public domain in the USA.,TRUE,1918,1997
25276,29990,Satellite System,"Fyfe, H. B. (Horace Bowne)",en,Science Fiction,Public domain in the USA.,TRUE,1918,1997
25276,40961,Luna Escapade,"Fyfe, H. B. (Horace Bowne)",en,Science Fiction,Public domain in the USA.,TRUE,1918,1997
25276,51741,Round-and-Round Trip,"Fyfe, H. B. (Horace Bowne)",en,Science Fiction,Public domain in the USA.,TRUE,1918,1997
25276,32637,"The Envoy, Her","Fyfe, H. B. (Horace Bowne)",en,Science Fiction,Public domain in the USA.,TRUE,1918,1997
25276,22346,Exile,"Fyfe, H. B. (Horace Bowne)",en,Science Fiction,Public domain in the USA.,TRUE,1918,1997
25276,29989,The Outbreak of Peace,"Fyfe, H. B. (Horace Bowne)",en,Science Fiction,Public domain in the USA.,TRUE,1918,1997
25276,30901,Fee of the Frontier,"Fyfe, H. B. (Horace Bowne)",en,Science Fiction,Public domain in the USA.,TRUE,1918,1997
25276,24187,A Transmutation of Muddles,"Fyfe, H. B. (Horace Bowne)",en,Science Fiction,Public domain in the USA.,TRUE,1918,1997
25276,23102,This World Must Die!,"Fyfe, H. B. (Horace Bowne)",en,Science Fiction,Public domain in the USA.,TRUE,1918,1997
25276,32592,Let There Be Light,"Fyfe, H. B. (Horace Bowne)",en,Science Fiction,Public domain in the USA.,TRUE,1918,1997
25276,29936,Flamedown,"Fyfe, H. B. (Horace Bowne)",en,Science Fiction,Public domain in the USA.,TRUE,1918,1997
25276,23767,The Talkative Tree,"Fyfe, H. B. (Horace Bowne)",en,Science Fiction,Public domain in the USA.,TRUE,1918,1997
25329,22426,The Players,"Cole, Everett B.",en,Science Fiction,Public domain in the USA.,TRUE,1918,1977
25329,24779,Millennium,"Cole, Everett B.",en,Science Fiction,Public domain in the USA.,TRUE,1918,1977
25329,23339,Indirection,"Cole, Everett B.",en,Science Fiction,Public domain in the USA.,TRUE,1918,1977
25329,24723,Final Weapon,"Cole, Everett B.",en,Science Fiction,Public domain in the USA.,TRUE,1918,1977
25329,22892,The Best Made Plans,"Cole, Everett B.",en,Science Fiction,Public domain in the USA.,TRUE,1918,1977
25329,28486,The Weakling,"Cole, Everett B.",en,Science Fiction,Public domain in the USA.,TRUE,1918,1977
25329,24180,Alarm Clock,"Cole, Everett B.",en,Science Fiction,Public domain in the USA.,TRUE,1918,1977
25337,22462,Slingshot,"Lande, Irving W.",en,Science Fiction,Public domain in the USA.,TRUE,NA,NA
25339,22466,The Ultimate Experiment,"DeKy, Thornton",en,Science Fiction,Public domain in the USA.,TRUE,NA,NA
25341,22470,The Bell Tone,"Leftwich, Edmund Harry",en,Science Fiction,Public domain in the USA.,TRUE,NA,NA
25372,22512,The Stutterer,"Merliss, Reuben (Reuben Robert)",en,Science Fiction,Public domain in the USA.,TRUE,1915,1987
25374,27595,Eight Keys to Eden,"Clifton, Mark",en,Science Fiction,Public domain in the USA.,TRUE,1906,1963
25374,22513,Sense from Thought Divide,"Clifton, Mark",en,Science Fiction,Public domain in the USA.,TRUE,1906,1963
25374,32131,The Kenzie Report,"Clifton, Mark",en,Science Fiction,Public domain in the USA.,TRUE,1906,1963
25374,32181,Do Unto Others,"Clifton, Mark",en,Science Fiction,Public domain in the USA.,TRUE,1906,1963
25374,38287,We're Civilized!,"Clifton, Mark",en,Science Fiction,Public domain in the USA.,TRUE,1906,1963
25374,36867,Progress Report,"Clifton, Mark",en,Science Fiction,Public domain in the USA.,TRUE,1906,1963
25374,50935,"Star, Bright","Clifton, Mark",en,Science Fiction,Public domain in the USA.,TRUE,1906,1963
25374,32833,A Woman's Place,"Clifton, Mark",en,Science Fiction,Public domain in the USA.,TRUE,1906,1963
25386,51075,A Stone and a Spear,"Jones, Raymond F.",en,Science Fiction,Public domain in the USA.,TRUE,1915,1994
25386,50783,The Alien,"Jones, Raymond F.",en,Science Fiction,Public domain in the USA.,TRUE,1915,1994
25386,28118,The Great Gray Plague,"Jones, Raymond F.",en,Science Fiction,Public domain in the USA.,TRUE,1915,1994
25386,22526,Cubs of the Wolf,"Jones, Raymond F.",en,Science Fiction,Public domain in the USA.,TRUE,1915,1994
25386,26093,The Memory of Mars,"Jones, Raymond F.",en,Science Fiction,Public domain in the USA.,TRUE,1915,1994
25394,22538,The Devil's Asteroid,"Wellman, Manly Wade",en,Science Fiction,Public domain in the USA.,TRUE,1903,1986
25395,22966,Toy Shop,"Harrison, Harry",en,Science Fiction,Public domain in the USA.,TRUE,1925,2012
25395,22073,The Repairman,"Harrison, Harry",en,Science Fiction,Public domain in the USA.,TRUE,1925,2012
25395,22540,The K-Factor,"Harrison, Harry",en,Science Fiction,Public domain in the USA.,TRUE,1925,2012
25395,29204,Arm of the Law,"Harrison, Harry",en,Science Fiction,Public domain in the USA.,TRUE,1925,2012
25395,30019,Navy Day,"Harrison, Harry",en,Science Fiction,Public domain in the USA.,TRUE,1925,2012
25395,21873,Planet of the Damned,"Harrison, Harry",en,Science Fiction,Public domain in the USA.,TRUE,1925,2012
25395,28346,Deathworld,"Harrison, Harry",en,Science Fiction,Public domain in the USA.,TRUE,1925,2012
25395,29471,The Velvet Glove,"Harrison, Harry",en,Science Fiction,Public domain in the USA.,TRUE,1925,2012
25395,22541,The Misplaced Battleship,"Harrison, Harry",en,Science Fiction,Public domain in the USA.,TRUE,1925,2012
25398,32664,Black Amazon of Mars,"Brackett, Leigh",en,Science Fiction/Science Fiction by Women,Public domain in the USA.,TRUE,1915,1978
25398,22544,A World is Born,"Brackett, Leigh",en,Science Fiction/Science Fiction by Women,Public domain in the USA.,TRUE,1915,1978
25399,22545,Warning from the Stars,"Cocking, Ron",en,Science Fiction,Public domain in the USA.,TRUE,NA,NA
25402,22549,Space Prison,"Godwin, Tom",en,Science Fiction,Public domain in the USA.,TRUE,1915,1980
25402,30322,The Helpful Hand of God,"Godwin, Tom",en,Science Fiction,Public domain in the USA.,TRUE,1915,1980
25402,23799,Cry from a Far Planet,"Godwin, Tom",en,Science Fiction,Public domain in the USA.,TRUE,1915,1980
25402,25628,The Nothing Equation,"Godwin, Tom",en,Science Fiction,Public domain in the USA.,TRUE,1915,1980
25402,22585,—And Devious the Line of Duty,"Godwin, Tom",en,Science Fiction,Public domain in the USA.,TRUE,1915,1980
25413,51804,Plague of Pythons,"Pohl, Frederik",en,Science Fiction,Public domain in the USA.,TRUE,1919,2013
25413,32004,The Knights of Arthur,"Pohl, Frederik",en,Science Fiction,Public domain in the USA.,TRUE,1919,2013
25413,29503,The Hated,"Pohl, Frederik",en,Science Fiction,Public domain in the USA.,TRUE,1919,2013
25413,30399,Pythias,"Pohl, Frederik",en,Science Fiction,Public domain in the USA.,TRUE,1919,2013
25413,51310,My Lady Greensleeves,"Pohl, Frederik",en,Science Fiction,Public domain in the USA.,TRUE,1919,2013
25413,22559,The Day of the Boomer Dukes,"Pohl, Frederik",en,Science Fiction,Public domain in the USA.,TRUE,1919,2013
25413,51845,Wolfbane,"Pohl, Frederik",en,Science Fiction,Public domain in the USA.,TRUE,1919,2013
25413,51809,Survival Kit,"Pohl, Frederik",en,Science Fiction,Public domain in the USA.,TRUE,1919,2013
25413,52228,Search the Sky,"Pohl, Frederik",en,Science Fiction,Public domain in the USA.,FALSE,1919,2013
25413,31979,The Tunnel Under the World,"Pohl, Frederik",en,Science Fiction,Public domain in the USA.,TRUE,1919,2013
25414,22560,The Worshippers,"Knight, Damon",en,Science Fiction,Public domain in the USA.,TRUE,1922,2002
25421,51549,The Big Engine,"Leiber, Fritz",en,Science Fiction,Public domain in the USA.,TRUE,1910,1992
25421,51461,A Pail of Air,"Leiber, Fritz",en,Science Fiction,Public domain in the USA.,TRUE,1910,1992
25421,23164,The Creature from Cleveland Depths,"Leiber, Fritz",en,Science Fiction,Public domain in the USA.,TRUE,1910,1992
25421,51436,Bullet with His Name,"Leiber, Fritz",en,Science Fiction,Public domain in the USA.,TRUE,1910,1992
25421,50753,Later Than You Think,"Leiber, Fritz",en,Science Fiction,Public domain in the USA.,TRUE,1910,1992
25421,51082,Coming Attraction,"Leiber, Fritz",en,Science Fiction,Public domain in the USA.,TRUE,1910,1992
25421,23162,No Great Magic,"Leiber, Fritz",en,Science Fiction,Public domain in the USA.,TRUE,1910,1992
25421,50905,Yesterday House,"Leiber, Fritz",en,Science Fiction,Public domain in the USA.,TRUE,1910,1992
25421,50819,A Bad Day for Sales,"Leiber, Fritz",en,Science Fiction,Public domain in the USA.,TRUE,1910,1992
25421,51101,Nice Girl with 5 Husbands,"Leiber, Fritz",en,Science Fiction,Public domain in the USA.,TRUE,1910,1992
25421,51493,Kreativity For Kats,"Leiber, Fritz",en,Science Fiction,Public domain in the USA.,TRUE,1910,1992
25421,51353,Dr. Kometevsky's Day,"Leiber, Fritz",en,Science Fiction,Public domain in the USA.,TRUE,1910,1992
25421,22579,Bread Overhead,"Leiber, Fritz",en,Science Fiction,Public domain in the USA.,TRUE,1910,1992
25421,25024,The Night of the Long Knives,"Leiber, Fritz",en,Science Fiction,Public domain in the USA.,TRUE,1910,1992
25421,51152,Appointment In Tomorrow,"Leiber, Fritz",en,Science Fiction,Public domain in the USA.,TRUE,1910,1992
25421,29504,What's He Doing in There?,"Leiber, Fritz",en,Science Fiction,Public domain in the USA.,TRUE,1910,1992
25421,51380,Time In the Round,"Leiber, Fritz",en,Science Fiction,Public domain in the USA.,TRUE,1910,1992
25421,51530,The Last Letter,"Leiber, Fritz",en,Science Fiction,Public domain in the USA.,TRUE,1910,1992
25421,29662,The Moon is Green,"Leiber, Fritz",en,Science Fiction,Public domain in the USA.,TRUE,1910,1992
25429,22589,"Jubilation, U.S.A.","Vandenburg, G. L.",en,Science Fiction,Public domain in the USA.,TRUE,NA,NA
25429,22110,Martian V.F.W.,"Vandenburg, G. L.",en,Science Fiction,Public domain in the USA.,TRUE,NA,NA
